,Postal Code,City,Street,Latitude,Longitude
341,1461,København K,Slutterigade,55.67695500000008,12.572658230000059
342,1462,København K,Lavendelstræde,55.67602000000005,12.57137209800004
343,1463,København K,Farvergade,55.675955000000044,12.572481444000061
344,1464,København K,Hestemøllestræde,55.67641500000008,12.57274062600004
345,1465,København K,Gåsegade,55.67603500000007,12.573451610000063
346,1466,København K,Rådhusstræde,55.676789273000054,12.573955000000069
347,1467,København K,Vandkunsten,55.67623500000008,12.574326363000068
348,1468,København K,Løngangstræde,55.67530500000004,12.57281942000003
349,1470,København K,Stormgade 2-16,55.67504000000008,12.574444907000043
350,1471,København K,Ny Vestergade,55.674450000000036,12.575443889000042
351,1472,København K,"Ny Kongensgade,  til 17 + til 16",55.67369000000008,12.576023083000052
352,1473,København K,Bryghusgade,55.67258256900004,12.578375000000051
353,1500,København V,Bernstorffsgade 40,55.67567000000008,12.567560000000071
364,1532,København V,"Kystvejen 26, 2770 Kastrup",55.67567000000008,12.567560000000071
365,1533,København V,"Kystvejen 26, 2770 Kastrup",55.67567000000008,12.567560000000071
366,1550,København V,Rådhuspladsen,55.676100000000076,12.569848939000053
367,1550,København V,Bag Rådhuset,55.676100000000076,12.569848939000053
368,1551,København V,Jarmers Plads,55.67871000000008,12.56571875000003
369,1552,København V,Vester Voldgade,55.67805500000003,12.567520198000068
370,1553,København V,Langebro,55.67419000000007,12.569699058000026
371,1553,København V,H.C. Andersens Boulevard,55.67419000000007,12.569699058000026
372,1554,København V,Studiestræde 51-69 + 46-54,55.67683500000004,12.565042662000053
373,1555,København V,Stormgade Ulige nr + 18-20,55.67422516500005,12.572440000000029
374,1556,København V,Dantes Plads,55.67367000000007,12.573521410000069
375,1557,København V,"Ny Kongensgade, fra 18 + fra 19",55.67301000000003,12.574763264000069
376,1558,København V,Christiansborggade,55.671845000000076,12.577079753000021
377,1559,København V,Christians Brygge 24 - 30,55.67313500000006,12.580864095000038
378,1560,København V,Kalvebod Brygge,55.666040000000066,12.56765891200007
379,1561,København V,Kalvebod Pladsvej,55.66380500000008,12.565095718000066
380,1561,København V,Fisketorvet,55.66380500000008,12.565095718000066
381,1562,København V,Hambrosgade,55.67035500000003,12.573721442000021
382,1563,København V,Otto Mønsteds Plads,55.67078334800004,12.573836140000026
383,1564,København V,Rysensteensgade,55.671266554000056,12.57488733200006
384,1566,København V,Tietgensgade 37,55.67567000000008,12.567560000000071
385,1567,København V,Polititorvet,55.66990000000004,12.570839643000056
386,1568,København V,Mitchellsgade,55.66947000000005,12.572630607000065
387,1569,København V,Edvard Falcks Gade,55.67076000000003,12.571117095000034
388,1570,København V,Københavns Hovedbanegård,55.67341000000005,12.563982100000032
389,1570,København V,Banegårdspladsen,55.67341000000005,12.563982100000032
390,1571,København V,Otto Mønsteds Gade,55.67100500000004,12.572534176000033
391,1572,København V,Anker Heegaards Gade,55.67155500000007,12.573432625000066
392,1573,København V,Puggaardsgade,55.672025000000076,12.573482874000035
393,1574,København V,Niels Brocks Gade,55.67212500000005,12.572293609000042
394,1575,København V,Ved Glyptoteket,55.67205000000007,12.570842010000035
395,1576,København V,Stoltenbergsgade,55.67105500000008,12.569568364000077
396,1577,København V,Bernstorffsgade,55.66722500000003,12.566642719000072
397,1592,København V,Bernstorffsgade 17-19,55.67567000000008,12.567560000000071
398,1599,København V,Rådhuspladsen 1,55.67567000000008,12.567560000000071
399,1600,København V,Gyldenløvesgade Ulige nr.,55.68017500000008,12.562340802000051
400,1601,København V,Vester Søgade,55.67809761900003,12.558215000000075
401,1602,København V,Nyropsgade,55.67761121900003,12.560735000000022
402,1603,København V,Dahlerupsgade,55.67916500000007,12.562434487000075
403,1604,København V,Kampmannsgade,55.67775353900004,12.561830000000043
404,1605,København V,Herholdtsgade,55.67598000000004,12.561129659000073
405,1606,København V,Vester Farimagsgade,55.67665078600004,12.562070000000062
406,1607,København V,Staunings Plads,55.67832946400006,12.563490000000058
407,1608,København V,Jernbanegade,55.67607500000008,12.565751986000066
408,1609,København V,Axeltorv,55.67621500000007,12.564137973000072
409,1610,København V,Gammel Kongevej 1-51 + 2-10,55.67470780100007,12.566921452000031
410,1611,København V,Hammerichsgade,55.677642356000035,12.563765000000046
411,1612,København V,Ved Vesterport,55.67523500000004,12.561142894000056
412,1613,København V,Meldahlsgade,55.67454875400006,12.56165500000003
413,1614,København V,Trommesalen,55.67355500000008,12.56090000000006
414,1615,København V,Sankt Jørgens Allé,55.673721786000044,12.559233495000058
415,1616,København V,Stenosgade,55.67330500000003,12.557127309000066
416,1617,København V,Bagerstræde,55.67301500000008,12.554632122000044
417,1618,København V,Tullinsgade,55.67365039800006,12.551291997000021
418,1619,København V,Værnedamsvej Lige nr.,55.67400743200005,12.550034723000067
419,1620,København V,Vesterbros Torv,55.67265251300006,12.553176913000073
420,1620,København V,Vesterbrogade 1-151 + 2-150,55.67265251300006,12.553176913000073
421,1621,København V,Frederiksberg Allé 1 - 13B,55.67304067826776,12.54840428420361
422,1622,København V,Boyesgade Ulige nr,55.67264295100006,12.546713974000056
423,1623,København V,Kingosgade 1-9 + 2-6,55.67195772500003,12.545128125000076
424,1624,København V,Brorsonsgade,55.67229000000003,12.546312079000074
425,1630,København V,Vesterbrogade 3,55.67567000000008,12.567560000000071
426,1631,København V,Herman Triers Plads,55.682540000000074,12.555422602000021
427,1632,København V,Julius Thomsens Gade Lige nr,55.68207000000007,12.554323190000048
428,1633,København V,Kleinsgade,55.68225000000007,12.55655861400004
429,1634,København V,Rosenørns Allé 2-18,55.681746140005636,12.555849826762799
430,1635,København V,Åboulevard 1-13,55.68295000000006,12.556215444000031
431,1640,København V,Dahlerupsgade 6,55.67567000000008,12.567560000000071
432,1650,København V,Istedgade,55.66964870800007,12.55607838000003
433,1651,København V,Reventlowsgade,55.672105671000054,12.564400000000035
434,1652,København V,Colbjørnsensgade,55.671655000000044,12.56253511500006
435,1653,København V,Helgolandsgade,55.672605255000065,12.561558974000036
436,1654,København V,Abel Cathrines Gade,55.67188345400007,12.558922191000022
437,1655,København V,Viktoriagade,55.67175000000003,12.557617632000074
438,1656,København V,Gasværksvej,55.67125493200007,12.556800000000067
439,1657,København V,Eskildsgade,55.67096732600004,12.555385000000058
440,1658,København V,Absalonsgade,55.67087571600007,12.554358653000065
441,1659,København V,Svendsgade,55.671605000000056,12.554389531000027
442,1660,København V,Dannebrogsgade,55.66949723500005,12.55245702600007
443,1660,København V,Otto Krabbes Plads,55.66949723500005,12.55245702600007
444,1661,København V,Westend,55.67121556900008,12.551990000000046
445,1662,København V,Saxogade,55.67075848500008,12.55072000000007
446,1663,København V,Oehlenschlægersgade,55.667455000000075,12.550360615000045
447,1664,København V,Kaalundsgade,55.67159828400003,12.549045000000035
448,1665,København V,Valdemarsgade,55.670645714000045,12.548917632000041
449,1666,København V,Matthæusgade,55.67047151400004,12.547180000000026
450,1667,København V,Frederiksstadsgade,55.66918500000003,12.547572839000054
451,1668,København V,Mysundegade,55.66846374700003,12.548155000000065
452,1669,København V,Flensborggade,55.66873500000003,12.546963528000049
453,1670,København V,Enghave Plads,55.667095000000074,12.545884718000025
454,1671,København V,Tove Ditlevsens Plads,55.66908753600006,12.54603000000003
455,1671,København V,Haderslevgade,55.66908753600006,12.54603000000003
456,1672,København V,Broagergade,55.66853000000003,12.546413553000036
457,1673,København V,Ullerupgade,55.66791500000005,12.546593750000056
458,1674,København V,"Enghavevej, til 79 + til 78",55.66709822200005,12.543390000000045
459,1675,København V,Kongshøjgade,55.66637500000007,12.546835908000048
460,1676,København V,Sankelmarksgade,55.66605739700003,12.548430000000053
461,1677,København V,Gråstensgade,55.66574500000007,12.547527927000033
462,1699,København V,Staldgade,55.668345000000045,12.563038349000067
463,1700,København V,Halmtorvet,55.66981500000003,12.559421419000046
464,1701,København V,Reverdilsgade,55.671880000000044,12.563434443000062
465,1702,København V,Stampesgade,55.67115000000007,12.56358831800003
466,1703,København V,Lille Colbjørnsensgade,55.67073000000005,12.563097778000042
467,1704,København V,Tietgensgade,55.67080500000003,12.566128712000022
468,1705,København V,Ingerslevsgade,55.66724000000005,12.563273000000038
469,1706,København V,Lille Istedgade,55.67082000000005,12.559477688000072
470,1707,København V,Maria Kirkeplads,55.67203964500004,12.560419830000058
471,1708,København V,Eriksgade,55.669610000000034,12.557535632000054
472,1709,København V,Skydebanegade,55.668547438000076,12.55436959800005
473,1710,København V,Kvægtorvsgade,55.669340000000034,12.564163333000067
474,1711,København V,Flæsketorvet,55.667805000000044,12.558989091000058
475,1712,København V,Høkerboderne,55.668270000000064,12.557600775000026
476,1713,København V,Kvægtorvet,55.67567000000008,12.567560000000071
477,1714,København V,Kødboderne,55.66662000000008,12.558512969000049
478,1715,København V,Slagtehusgade,55.66870042700003,12.560745000000054
479,1716,København V,Slagterboderne,55.66871421900004,12.558750000000032
480,1717,København V,Skelbækgade,55.66683571600004,12.557225000000074
481,1718,København V,Sommerstedgade,55.66651899300007,12.55622500000004
482,1719,København V,Krusågade,55.66652000000005,12.555204988000071
483,1720,København V,Sønder Boulevard,55.66481429600003,12.547650443000066
484,1721,København V,Dybbølsgade,55.665540597000074,12.557051106000074
485,1722,København V,Godsbanegade,55.66543000000007,12.55537322500004
486,1723,København V,Letlandsgade,55.66742000000005,12.552259777000074
487,1724,København V,Estlandsgade,55.66819258100003,12.552289463000022
488,1725,København V,Esbern Snares Gade,55.66461978700005,12.554515000000038
489,1726,København V,Arkonagade,55.66496151200005,12.55266000000006
490,1727,København V,Asger Rygs Gade,55.66488477300004,12.55170000000004
491,1728,København V,Skjalm Hvides Gade,55.66490500000003,12.55060413800004
492,1729,København V,Sigerstedgade,55.66454721500003,12.549119621000045
493,1730,København V,Knud Lavards Gade,55.66436500000003,12.548377737000067
494,1731,København V,Erik Ejegods Gade,55.66405000000003,12.546715167000059
495,1732,København V,Bodilsgade,55.663920000000076,12.545977941000046
496,1733,København V,Palnatokesgade,55.66371925000004,12.544155000000046
497,1734,København V,Heilsgade,55.66525000000007,12.545843611000066
498,1735,København V,Røddinggade,55.66508034200007,12.545030000000054
499,1736,København V,Bevtoftgade,55.66533000000004,12.54376342300003
500,1737,København V,Bustrupgade,55.66481500000003,12.544471841000075
501,1738,København V,Stenderupgade,55.664690000000064,12.543573421000076
502,1739,København V,Enghave Passage,55.66435500000006,12.543052095000064
503,1748,København V,Kammasvej 2,55.67567000000008,12.567560000000071
504,1749,København V,Rahbeks Allé 3-15,55.66951000000006,12.537173708000068
505,1750,København V,Vesterfælledvej,55.66962375400004,12.538810000000069
506,1751,København V,Sundevedsgade,55.67058264800005,12.544532249000042
507,1752,København V,Tøndergade,55.670150000000035,12.543620994000037
508,1753,København V,Ballumgade,55.66911180000005,12.543430000000058
509,1754,København V,Hedebygade,55.669599617000074,12.544210000000021
510,1755,København V,Møgeltøndergade,55.669633102000034,12.54268236400003
511,1756,København V,Amerikavej,55.66945000000004,12.54179814400004
512,1757,København V,Trøjborggade,55.66875500000003,12.541289458000051
513,1758,København V,Lyrskovgade,55.66832000000005,12.541562903000056
514,1759,København V,Rejsbygade,55.66817000000003,12.543907325000077
515,1760,København V,Ny Carlsberg Vej,55.66558500000008,12.545254554000053
516,1761,København V,Ejderstedgade,55.66751655300004,12.540560000000028
517,1762,København V,Slesvigsgade,55.66567500000008,12.540927239000041
518,1763,København V,Dannevirkegade,55.66527728500006,12.542060000000049
519,1764,København V,Alsgade,55.66515500000003,12.541169368000055
520,1765,København V,Angelgade,55.66484000000003,12.539821838000023
521,1766,København V,Slien,55.66443463100006,12.540740000000028
522,1770,København V,Carstensgade,55.66845142500006,12.537362109000071
523,1771,København V,Lundbyesgade,55.66850500000004,12.539247721000038
524,1772,København V,Ernst Meyers Gade,55.66833285800004,12.53860000000003
525,1773,København V,Bissensgade,55.66819500000008,12.538027500000055
526,1774,København V,Küchlersgade,55.66752859800005,12.538875000000075
527,1775,København V,Freundsgade,55.66792689700003,12.536850000000072
528,1777,København V,Jerichausgade,55.66713500000003,12.537900066000077
529,1778,København V,Pasteursvej,55.67567000000008,12.567560000000071
530,1780,København V,Vesterbrogade 2A,55.67567000000008,12.567560000000071
531,1782,København V,Ufrankerede svarforsendelser,55.67567000000008,12.567560000000071
532,1784,København V,Gerdasgade 37,55.67567000000008,12.567560000000071
533,1785,København V,Rådhuspladsen 33 og 37,55.67567000000008,12.567560000000071
534,1786,København V,Vesterbrogade 8,55.67567000000008,12.567560000000071
535,1787,København V,H.C. Andersens Boulevard 18,55.67567000000008,12.567560000000071
536,1789,København V,H.C. Andersens Boulevard 12,55.67567000000008,12.567560000000071
537,1790,København V,Vesterbrogade 2A,55.67567000000008,12.567560000000071
538,1795,København V,Gerdasgade 35-37,55.67567000000008,12.567560000000071
539,1799,København V,Vester Fælledvej 100,55.666450000000054,12.533538356000065
540,1800,Frederiksberg C,"Vesterbrogade, fra 152 og 153",55.670645000000036,12.534448958000041
541,1801,Frederiksberg C,Rahbeks Allé 2-36 + 17-23,55.66886643066953,12.533235323992955
542,1802,Frederiksberg C,Halls Allé,55.67567000000008,12.567560000000071
543,1803,Frederiksberg C,Brøndsteds Allé,55.67567000000008,12.567560000000071
544,1804,Frederiksberg C,Bakkegårds Allé,55.67567000000008,12.567560000000071
545,1805,Frederiksberg C,Kammasvej 1-3 + 4,55.66811000000007,12.531048182000063
546,1806,Frederiksberg C,Jacobys Allé,55.67567000000008,12.567560000000071
547,1807,Frederiksberg C,Schlegels Allé,55.67567000000008,12.567560000000071
548,1808,Frederiksberg C,Asmussens Allé,55.67567000000008,12.567560000000071
549,1809,Frederiksberg C,Frydendalsvej,55.67567000000008,12.567560000000071
550,1810,Frederiksberg C,Platanvej,55.67050089133806,12.539475462185477
551,1811,Frederiksberg C,Asgårdsvej,55.67567000000008,12.567560000000071
552,1812,Frederiksberg C,Kochsvej,55.67567000000008,12.567560000000071
553,1813,Frederiksberg C,Henrik Ibsens Vej,55.67567000000008,12.567560000000071
554,1814,Frederiksberg C,Carit Etlars Vej,55.67567000000008,12.567560000000071
555,1815,Frederiksberg C,Paludan Müllers Vej,55.67567000000008,12.567560000000071
556,1816,Frederiksberg C,Engtoftevej,55.67567000000008,12.567560000000071
557,1817,Frederiksberg C,Carl Bernhards Vej,55.67567000000008,12.567560000000071
558,1818,Frederiksberg C,Kingosgade 8-12 + 11-17,55.67567000000008,12.567560000000071
559,1819,Frederiksberg C,Værnedamsvej Ulige nr.,55.67352842400004,12.549825000000055
560,1820,Frederiksberg C,Frederiksberg Allé 15-65 + 2-104,55.67396500000007,12.539842961000033
561,1822,Frederiksberg C,Boyesgade Lige nr,55.67268500000006,12.546149047000029
562,1823,Frederiksberg C,Haveselskabetsvej,55.67567000000008,12.567560000000071
563,1824,Frederiksberg C,Sankt Thomas Allé,55.67567000000008,12.567560000000071
564,1825,Frederiksberg C,Hauchsvej,55.67567000000008,12.567560000000071
565,1826,Frederiksberg C,Alhambravej,55.67567000000008,12.567560000000071
566,1827,Frederiksberg C,Mynstersvej,55.67567000000008,12.567560000000071
567,1828,Frederiksberg C,Martensens Allé,55.67567000000008,12.567560000000071
568,1829,Frederiksberg C,Madvigs Allé,55.67567000000008,12.567560000000071
570,1850,Frederiksberg C,Gammel Kongevej 85-179 + 60-178,55.67710500000004,12.538817161000054
571,1851,Frederiksberg C,Nyvej,55.67567000000008,12.567560000000071
572,1852,Frederiksberg C,Amicisvej,55.67567000000008,12.567560000000071
573,1853,Frederiksberg C,Maglekildevej,55.67567000000008,12.567560000000071
574,1854,Frederiksberg C,Dr. Priemes Vej,55.67567000000008,12.567560000000071
575,1855,Frederiksberg C,Hollændervej,55.67567000000008,12.567560000000071
576,1856,Frederiksberg C,Edisonsvej,55.67567000000008,12.567560000000071
577,1857,Frederiksberg C,Hortensiavej,55.67567000000008,12.567560000000071
578,1860,Frederiksberg C,Christian Winthers Vej,55.67567000000008,12.567560000000071
579,1861,Frederiksberg C,Sagasvej,55.67567000000008,12.567560000000071
580,1862,Frederiksberg C,Rathsacksvej,55.67567000000008,12.567560000000071
581,1863,Frederiksberg C,Ceresvej,55.67567000000008,12.567560000000071
582,1864,Frederiksberg C,Grundtvigsvej,55.67567000000008,12.567560000000071
583,1865,Frederiksberg C,Grundtvigs Sidevej,55.67567000000008,12.567560000000071
584,1866,Frederiksberg C,Henrik Steffens Vej,55.67567000000008,12.567560000000071
585,1867,Frederiksberg C,Acaciavej,55.67567000000008,12.567560000000071
586,1868,Frederiksberg C,Bianco Lunos Allé,55.67567000000008,12.567560000000071
587,1870,Frederiksberg C,Bülowsvej,55.67567000000008,12.567560000000071
588,1871,Frederiksberg C,Thorvaldsensvej,55.67567000000008,12.567560000000071
589,1872,Frederiksberg C,Bomhoffs Have,55.67567000000008,12.567560000000071
590,1873,Frederiksberg C,Helenevej,55.67567000000008,12.567560000000071
591,1874,Frederiksberg C,Harsdorffsvej,55.67567000000008,12.567560000000071
592,1875,Frederiksberg C,Amalievej,55.67567000000008,12.567560000000071
593,1876,Frederiksberg C,Kastanievej,55.67567000000008,12.567560000000071
594,1877,Frederiksberg C,Lindevej,55.67567000000008,12.567560000000071
595,1878,Frederiksberg C,Uraniavej,55.67567000000008,12.567560000000071
596,1879,Frederiksberg C,H.C. Ørsteds Vej,55.67567000000008,12.567560000000071
597,1900,Frederiksberg C,Vodroffsvej,55.67567000000008,12.567560000000071
598,1901,Frederiksberg C,Tårnborgvej,55.67567000000008,12.567560000000071
599,1902,Frederiksberg C,Lykkesholms Allé,55.67567000000008,12.567560000000071
600,1903,Frederiksberg C,Sankt Knuds Vej,55.67567000000008,12.567560000000071
601,1904,Frederiksberg C,Forhåbningsholms Allé,55.67567000000008,12.567560000000071
602,1905,Frederiksberg C,Svanholmsvej,55.67567000000008,12.567560000000071
603,1906,Frederiksberg C,Schønbergsgade,55.67567000000008,12.567560000000071
604,1908,Frederiksberg C,Prinsesse Maries Allé,55.67567000000008,12.567560000000071
605,1909,Frederiksberg C,Vodroffs Tværgade,55.67567000000008,12.567560000000071
606,1910,Frederiksberg C,Danasvej,55.67567000000008,12.567560000000071
607,1911,Frederiksberg C,Niels Ebbesens Vej,55.67567000000008,12.567560000000071
608,1912,Frederiksberg C,Svend Trøsts Vej,55.67567000000008,12.567560000000071
609,1913,Frederiksberg C,Carl Plougs Vej,55.67567000000008,12.567560000000071
610,1914,Frederiksberg C,Vodroffslund,55.67567000000008,12.567560000000071
611,1915,Frederiksberg C,Danas Plads,55.67567000000008,12.567560000000071
612,1916,Frederiksberg C,Norsvej,55.67567000000008,12.567560000000071
613,1917,Frederiksberg C,Sveasvej,55.67567000000008,12.567560000000071
614,1920,Frederiksberg C,Forchhammersvej,55.67567000000008,12.567560000000071
615,1921,Frederiksberg C,Sankt Markus Plads,55.67567000000008,12.567560000000071
616,1922,Frederiksberg C,Sankt Markus Allé,55.67567000000008,12.567560000000071
617,1923,Frederiksberg C,Johnstrups Allé,55.67567000000008,12.567560000000071
618,1924,Frederiksberg C,Steenstrups Allé,55.67567000000008,12.567560000000071
619,1925,Frederiksberg C,Julius Thomsens Plads,55.67567000000008,12.567560000000071
620,1926,Frederiksberg C,Martinsvej,55.67567000000008,12.567560000000071
621,1927,Frederiksberg C,Suomisvej,55.67567000000008,12.567560000000071
622,1928,Frederiksberg C,Filippavej,55.67567000000008,12.567560000000071
623,1931,Frederiksberg C,Ufrankerede svarforsendelser,55.67567000000008,12.567560000000071
624,1950,Frederiksberg C,Hostrupsvej,55.67567000000008,12.567560000000071
625,1951,Frederiksberg C,Christian Richardts Vej,55.67567000000008,12.567560000000071
626,1952,Frederiksberg C,Falkonervænget,55.67567000000008,12.567560000000071
627,1953,Frederiksberg C,Sankt Nikolaj Vej,55.67567000000008,12.567560000000071
628,1954,Frederiksberg C,Hostrups Have,55.67567000000008,12.567560000000071
629,1955,Frederiksberg C,Dr. Abildgaards Allé,55.67567000000008,12.567560000000071
630,1956,Frederiksberg C,L.I. Brandes Allé,55.67567000000008,12.567560000000071
631,1957,Frederiksberg C,N.J. Fjords Allé,55.67567000000008,12.567560000000071
632,1958,Frederiksberg C,Rolighedsvej,55.67567000000008,12.567560000000071
633,1959,Frederiksberg C,Falkonergårdsvej,55.67567000000008,12.567560000000071
634,1960,Frederiksberg C,Åboulevard 15-55,55.68527000000006,12.551206216000026
635,1961,Frederiksberg C,J.M. Thieles Vej,55.67567000000008,12.567560000000071
636,1962,Frederiksberg C,Fuglevangsvej,55.67567000000008,12.567560000000071
637,1963,Frederiksberg C,Bille Brahes Vej,55.67567000000008,12.567560000000071
638,1964,Frederiksberg C,Ingemannsvej,55.67567000000008,12.567560000000071
639,1965,Frederiksberg C,Erik Menveds Vej,55.67567000000008,12.567560000000071
640,1966,Frederiksberg C,Steenwinkelsvej,55.67567000000008,12.567560000000071
641,1967,Frederiksberg C,Svanemosegårdsvej,55.67567000000008,12.567560000000071
642,1970,Frederiksberg C,Rosenørns Allé 1-65 + 20-70,55.68221983600006,12.55191086800005
643,1971,Frederiksberg C,Adolph Steens Allé,55.67567000000008,12.567560000000071
644,1972,Frederiksberg C,Worsaaesvej,55.67567000000008,12.567560000000071
645,1973,Frederiksberg C,Jakob Dannefærds Vej,55.67567000000008,12.567560000000071
646,1974,Frederiksberg C,Julius Thomsens Gade Ulige nr,55.68295500000005,12.554367936000062
647,1999,Frederiksberg C,Rosenørns Allé 22,55.67567000000008,12.567560000000071
648,2000,Frederiksberg,Normasvej 31,55.67040006872977,12.511796217117112
649,2100,København Ø,2100 København Ø,55.70564500000006,12.57247404900005
650,2200,København N,Vedbækgade 12,55.69671500000004,12.543885769000042
651,2300,København S,Englandsvej 94,55.65277000000003,12.601428921000036
652,2400,København NV,Hovmestervej,55.70957500000003,12.528592479000054
653,2450,København SV,Händelsvej 21,55.64903029800007,12.525541926000074
654,2500,Valby,Høffdingsvej 5B,55.660105000000044,12.50181682400006
655,2620,Albertslund,Vesterbrogade 2A,55.67567000000008,12.567560000000071
656,2700,Brønshøj,Frederikssundsvej 256,55.70945500000005,12.482917955000062
657,2720,Vanløse,Veras Allé 10,55.688195000000064,12.485983882000028
